1.24;1.767326831817627;1.1152949;1.928951621055603;1.472068190574646;2.290172576904297;0.8610482811927795
1.2490005;1.759337067604065;1.107326865196228;1.920958399772644;1.4640893936157227;2.2821781635284424;0.8690286874771118
1.2410872;1.7514029741287231;1.099537968635559;1.9130032062530518;1.4562312364578247;2.2742137908935547;0.8769015669822693
1.233743;1.743579626083374;1.0921274423599243;1.9051233530044556;1.4486232995986938;2.2663097381591797;0.8845610022544861
1.2278249;1.7359238862991333;1.0853211879730225;1.897356390953064;1.4414054155349731;2.258495330810547;0.8919067978858948
1.2247682;1.728493571281433;1.07937753200531;1.8897396326065063;1.4347314834594727;2.2508013248443604;0.898857057094574
1.225265;1.7213497161865234;1.0745959281921387;1.8823109865188599;1.4287763833999634;2.243260383605957;0.905357301235199
1.2295489;1.7145578861236572;1.0713235139846802;1.8751107454299927;1.4237079620361328;2.2359094619750977;0.9113970994949341
1.2366357;1.7081738710403442;1.0699177980422974;1.8681825399398804;1.4196624755859375;2.2287909984588623;0.9170447587966919
1.2452958;1.7021821737289429;1.0706241130828857;1.8615731000900269;1.416711449623108;2.221946954727173;0.9224035143852234
1.2545412;1.696476697921753;1.0734037160873413;1.8553324937820435;1.4148192405700684;2.215379238128662;0.9275500774383545
1.2640917;1.691021203994751;1.0779553651809692;1.8495128154754639;1.4138495922088623;2.209028720855713;0.9325388073921204
1.2738185;1.6858258247375488;1.0838749408721924;1.8441559076309204;1.4136601686477661;2.202867269515991;0.9373964667320251
1.2834156;1.6809124946594238;1.090809941291809;1.8392605781555176;1.4142519235610962;2.1968982219696045;0.9421254396438599
1.2926657;1.6762988567352295;1.0984821319580078;1.8347688913345337;1.4157729148864746;2.1911330223083496;0.9467654228210449
1.3019236;1.6719894409179688;1.1066783666610718;1.830625295639038;1.4181420803070068;2.185589075088501;0.9513228535652161
1.3116493;1.6679670810699463;1.1152429580688477;1.8267987966537476;1.4209095239639282;2.180277109146118;0.9557567238807678
1.3214163;1.6642380952835083;1.1240859031677246;1.8232994079589844;1.423538327217102;2.175199031829834;0.960096001625061
1.3306066;1.660815954208374;1.133127212524414;1.8201429843902588;1.4255664348602295;2.170353651046753;0.9644107222557068
1.3393517;1.657723069190979;1.1422876119613647;1.8173424005508423;1.4270005226135254;2.165756940841675;0.9687132239341736
